tr_id,half_life,r_squared,Actual_D,D
FBtr0076983,2.816222721,0.94576934,0.246126549,4.41E-02
FBtr0084231,2.817246417,0.942438019,0.246037115,4.41E-02
FBtr0073543,2.820236733,0.24273353,0.24577624,4.39E-02
FBtr0086053,2.820478926,0.286297629,0.245755136,4.39E-02
FBtr0084506,2.820836565,0.891532959,0.245723977,4.39E-02
FBtr0089511,2.821497064,0.630629353,0.245666455,4.39E-02
FBtr0086905,2.82150562,0.694846438,0.24566571,4.39E-02
FBtr0082083,2.822379111,0.70068471,0.245589679,4.38E-02
FBtr0100199,2.825778536,0.74216186,0.245294234,4.37E-02
FBtr0100402,2.827335212,0.288881726,0.245159179,4.36E-02
FBtr0321283,2.828421251,0.825271163,0.245065045,4.35E-02
FBtr0088659,2.829857504,0.730064237,0.244940666,4.35E-02
FBtr0100641,2.831900185,0.921339163,0.244763987,4.34E-02
FBtr0077768,2.834666969,0.92654987,0.244525085,4.33E-02
FBtr0071246,2.835011543,0.642860199,0.244495365,4.32E-02
FBtr0074576,2.837402903,0.854360012,0.244289304,4.31E-02
FBtr0077118,2.83760431,0.927436216,0.244271965,4.31E-02
FBtr0070481,2.839621146,0.924962355,0.244098471,4.30E-02
FBtr0087244,2.840372395,0.864624998,0.24403391,4.30E-02
FBtr0333876,2.842568766,0.571069661,0.243845352,4.29E-02
FBtr0308248,2.844980799,0.713804873,0.243638615,4.28E-02
FBtr0074653,2.845304193,0.831103238,0.243610923,4.28E-02
FBtr0071315,2.845407283,0.748946344,0.243602097,4.28E-02
FBtr0072087,2.846704457,0.900200669,0.243491093,4.27E-02
FBtr0475196,2.846704457,0.900200669,0.243491093,4.27E-02
FBtr0082831,2.851637836,0.870089146,0.24306985,4.25E-02
FBtr0075595,2.85359483,0.694588289,0.242903153,4.24E-02
FBtr0309372,2.854957762,0.512593006,0.242787193,4.23E-02
FBtr0113322,2.855080627,0.840736504,0.242776745,4.23E-02
FBtr0082352,2.858767051,0.698323509,0.24246368,4.22E-02
FBtr0079029,2.858837587,0.892953494,0.242457698,4.22E-02
FBtr0300820,2.860203883,0.754092866,0.242341878,4.21E-02
FBtr0330329,2.862237102,0.832964534,0.242169728,4.20E-02
FBtr0078950,2.863601705,0.731656847,0.242054326,4.19E-02
FBtr0070723,2.864959726,0.704758039,0.24193959,4.19E-02
FBtr0346569,2.869703199,0.760183715,0.241539676,4.17E-02
FBtr0089517,2.873649145,0.649154885,0.241208006,4.15E-02
FBtr0076491,2.874175961,0.682180882,0.241163794,4.15E-02
FBtr0078314,2.874773387,0.354800052,0.241113677,4.15E-02
FBtr0075494,2.875931531,0.921629244,0.24101658,4.14E-02
FBtr0299754,2.876037278,0.890301504,0.241007718,4.14E-02
FBtr0331571,2.876834604,0.652598513,0.240940921,4.14E-02
FBtr0301825,2.878433106,0.678131665,0.240807118,4.13E-02
FBtr0070750,2.87844068,0.424715534,0.240806484,4.13E-02
FBtr0077243,2.880148463,0.321840446,0.240663698,4.12E-02
FBtr0072233,2.880918767,0.867658967,0.240599349,4.12E-02
FBtr0086225,2.881415456,0.871029359,0.240557876,4.12E-02
FBtr0339255,2.882421815,0.662588239,0.240473888,4.11E-02
FBtr0342952,2.882636492,0.795689303,0.240455979,4.11E-02
FBtr0300184,2.88332378,0.798943988,0.240398663,4.11E-02
FBtr0070317,2.884617129,0.899023724,0.240290877,4.10E-02
FBtr0347105,2.885464495,0.818311232,0.240220312,4.10E-02
FBtr0076720,2.886111733,0.278577043,0.24016644,4.10E-02
FBtr0086628,2.887175094,0.569620582,0.240077986,4.09E-02
FBtr0080976,2.887530732,0.759786952,0.240048417,4.09E-02
FBtr0299831,2.888309525,0.663658601,0.239983691,4.09E-02
FBtr0074827,2.888664206,0.6659422,0.239954225,4.08E-02
FBtr0071535,2.890021502,0.724809885,0.239841531,4.08E-02
FBtr0072242,2.891811045,0.667087098,0.239693109,4.07E-02
FBtr0088505,2.89325481,0.907085055,0.2395735,4.06E-02
FBtr0089513,2.893568385,0.956099921,0.239547537,4.06E-02
FBtr0077243,2.896846049,0.260955804,0.239276499,4.05E-02
FBtr0070457,2.898364623,0.904698889,0.239151132,4.04E-02
FBtr0079876,2.898468996,0.742136112,0.23914252,4.04E-02
FBtr0307902,2.899721092,0.49575092,0.239039259,4.04E-02
FBtr0345605,2.900623565,0.328598439,0.238964886,4.03E-02
FBtr0074082,2.901676235,0.485193745,0.238878195,4.03E-02
FBtr0077365,2.902115137,0.824347612,0.238842068,4.03E-02
FBtr0077243,2.905659951,0.289571056,0.238550688,4.01E-02
FBtr0088700,2.906839823,0.945022045,0.238453861,4.01E-02
FBtr0077243,2.907616889,0.390416807,0.238390134,4.00E-02
FBtr0089924,2.910888275,0.250781995,0.238122221,3.99E-02
FBtr0304035,2.913144633,0.518009559,0.237937785,3.98E-02
FBtr0301299,2.913931297,0.747039498,0.237873549,3.98E-02
FBtr0083508,2.913962605,0.930205431,0.237870994,3.98E-02
FBtr0082167,2.915466155,0.880509665,0.23774832,3.97E-02
FBtr0089341,2.918325813,0.921950635,0.237515351,3.96E-02
FBtr0333475,2.919567054,0.80390361,0.237414373,3.95E-02
FBtr0087546,2.921206427,0.698235472,0.237281136,3.95E-02
FBtr0074075,2.922070542,0.90881084,0.237210968,3.94E-02
FBtr0078389,2.922334384,0.830961058,0.237189551,3.94E-02
FBtr0087487,2.92403123,0.836643146,0.237051907,3.93E-02
FBtr0070377,2.925926168,0.608726755,0.236898384,3.93E-02
FBtr0079576,2.925951487,0.865669353,0.236896334,3.93E-02
FBtr0339501,2.925974754,0.794379337,0.23689445,3.93E-02
FBtr0301132,2.926703693,0.879039758,0.236835448,3.92E-02
FBtr0334907,2.927400353,0.558149668,0.236779086,3.92E-02
FBtr0083829,2.92810344,0.676130997,0.236722232,3.92E-02
FBtr0339489,2.928798932,0.93879477,0.236666018,3.91E-02
FBtr0077956,2.929725779,0.667192076,0.236591146,3.91E-02
FBtr0340227,2.9298715,0.844156294,0.236579379,3.91E-02
FBtr0333348,2.930883345,0.769510504,0.236497704,3.91E-02
FBtr0070369,2.931312779,0.744723425,0.236463057,3.90E-02
FBtr0071700,2.931633548,0.716458265,0.236437184,3.90E-02
FBtr0081880,2.932688643,0.837740878,0.236352121,3.90E-02
FBtr0342704,2.933638784,0.72475678,0.236275572,3.89E-02
FBtr0082074,2.937805952,0.877040073,0.235940424,3.88E-02
FBtr0077243,2.938567422,0.294405993,0.235879284,3.87E-02
FBtr0072269,2.939743765,0.218940518,0.235784897,3.87E-02
FBtr0078994,2.940352524,0.723419033,0.235736081,3.87E-02
FBtr0085140,2.940384287,0.566940696,0.235733534,3.87E-02
FBtr0336666,2.941081424,0.772256925,0.235677658,3.86E-02
FBtr0332042,2.94276504,0.702647894,0.235542821,3.86E-02
FBtr0300596,2.942847918,0.715227485,0.235536188,3.86E-02
FBtr0332664,2.944914504,0.477748957,0.235370901,3.85E-02
FBtr0452121,2.947951804,0.766875879,0.235128396,3.84E-02
FBtr0112996,2.947951804,0.766875879,0.235128396,3.84E-02
FBtr0336830,2.950443565,0.771144295,0.234929822,3.83E-02
FBtr0302512,2.950823155,0.923398723,0.234899601,3.82E-02
FBtr0344530,2.950823155,0.923398723,0.234899601,3.82E-02
FBtr0300130,2.951185869,0.604122211,0.23487073,3.82E-02
FBtr0084743,2.95370881,0.914834109,0.234670113,3.81E-02
FBtr0075899,2.954834774,0.896156955,0.23458069,3.81E-02
FBtr0078995,2.955932819,0.860808883,0.23449355,3.80E-02
FBtr0077243,2.956804373,0.334244703,0.23442443,3.80E-02
FBtr0303164,2.959671148,0.312190059,0.234197364,3.79E-02
FBtr0305309,2.961255016,0.330613409,0.2340721,3.78E-02
FBtr0077346,2.961362925,0.666204396,0.234063571,3.78E-02
FBtr0340368,2.961487995,0.926761311,0.234053686,3.78E-02
FBtr0073173,2.96298083,0.947152965,0.233935763,3.78E-02
FBtr0343275,2.963833091,0.807524014,0.233868494,3.77E-02
FBtr0075563,2.964773104,0.487249342,0.233794343,3.77E-02
FBtr0070055,2.966139506,0.362206853,0.233686642,3.76E-02
FBtr0339356,2.96622715,0.800796523,0.233679737,3.76E-02
FBtr0071236,2.966899694,0.90499459,0.233626766,3.76E-02
FBtr0085110,2.967680622,0.911645051,0.233565288,3.76E-02
FBtr0078727,2.967965895,0.921833357,0.233542839,3.76E-02
FBtr0334075,2.968418908,0.504174427,0.233507198,3.75E-02
FBtr0081441,2.968834778,0.932112837,0.233474488,3.75E-02
FBtr0086543,2.968949058,0.306106811,0.233465501,3.75E-02
FBtr0074072,2.969710494,0.319755269,0.233405641,3.75E-02
FBtr0072435,2.970905273,0.700161839,0.233311774,3.74E-02
FBtr0307284,2.972644497,0.57495692,0.233175269,3.74E-02
FBtr0089482,2.973883145,0.615296697,0.23307815,3.73E-02
FBtr0076103,2.97566916,0.902268395,0.232938255,3.73E-02
FBtr0078230,2.976539725,0.636958428,0.232870126,3.72E-02
FBtr0087519,2.977798723,0.598207618,0.23277167,3.72E-02
FBtr0289956,2.980494185,0.712755328,0.232561159,3.71E-02
FBtr0076664,2.981139504,0.488785555,0.232510817,3.70E-02
FBtr0300891,2.982144805,0.020868321,0.232432436,3.70E-02
FBtr0330373,2.982586456,0.744106113,0.232398018,3.70E-02
FBtr0273324,2.982586456,0.744106113,0.232398018,3.70E-02
FBtr0110850,2.983544583,0.828578064,0.232323386,3.70E-02
FBtr0110974,2.984262199,0.841578659,0.23226752,3.69E-02
FBtr0085861,2.984901389,0.407765345,0.232217782,3.69E-02
FBtr0445185,2.988766926,0.626913633,0.231917442,3.67E-02
FBtr0273306,2.988786641,0.546137904,0.231915912,3.67E-02
FBtr0072153,2.994136002,0.681678346,0.231501568,3.65E-02
FBtr0079847,2.994977227,0.836539405,0.231436545,3.65E-02
FBtr0340016,3.000347831,0.674818622,0.231022275,3.63E-02
FBtr0305618,3.001537836,0.873974948,0.230930682,3.63E-02
FBtr0081007,3.003754015,0.690160529,0.230760301,3.62E-02
FBtr0083618,3.004714964,0.927331258,0.230686501,3.61E-02
FBtr0084074,3.005793981,0.961178578,0.230603689,3.61E-02
FBtr0073770,3.007214472,0.886258162,0.230494761,3.60E-02
FBtr0082410,3.008166718,0.729232081,0.230421797,3.60E-02
FBtr0300624,3.00983499,0.856247099,0.23029408,3.59E-02
FBtr0084974,3.00983499,0.856247099,0.23029408,3.59E-02
FBtr0085352,3.012021393,0.869123769,0.230126912,3.59E-02
FBtr0110897,3.012461964,0.920935067,0.230093256,3.58E-02
FBtr0072832,3.012717722,0.860812926,0.230073722,3.58E-02
FBtr0113087,3.012872671,0.696828511,0.23006189,3.58E-02
FBtr0078407,3.013819038,0.843139359,0.229989648,3.58E-02
FBtr0340349,3.016302722,0.743064599,0.22980027,3.57E-02
FBtr0075771,3.01889364,0.930105494,0.229603048,3.56E-02
FBtr0086799,3.019344114,0.939814447,0.229568792,3.56E-02
FBtr0333142,3.022988325,0.94310334,0.229292047,3.55E-02
FBtr0332415,3.023594339,0.519433787,0.22924609,3.54E-02
FBtr0087147,3.023834099,0.442794741,0.229227913,3.54E-02
FBtr0083804,3.025889924,0.867092659,0.229072173,3.53E-02
FBtr0310044,3.026182298,0.83417475,0.229050041,3.53E-02
FBtr0113113,3.02935811,0.926734556,0.228809918,3.52E-02
FBtr0300572,3.029726506,0.242229614,0.228782096,3.52E-02
FBtr0334685,3.032174022,0.737286614,0.228597427,3.51E-02
FBtr0100320,3.033115667,0.888003092,0.228526458,3.51E-02
FBtr0088549,3.033484831,0.454235895,0.228498647,3.51E-02
FBtr0331648,3.033562864,0.612469385,0.22849277,3.51E-02
FBtr0087350,3.034062898,0.524466019,0.228455112,3.50E-02
FBtr0346142,3.034700953,0.696147985,0.228407079,3.50E-02
FBtr0300429,3.035555348,0.348168315,0.228342791,3.50E-02
FBtr0081824,3.037906937,0.746415413,0.228166035,3.49E-02
FBtr0077655,3.038386342,0.718527584,0.228130034,3.49E-02
FBtr0081388,3.038424831,0.874375994,0.228127145,3.49E-02
FBtr0088438,3.040925319,0.780064207,0.22793956,3.48E-02
FBtr0085533,3.042155675,0.852694647,0.227847374,3.47E-02
FBtr0299876,3.042711364,0.582820035,0.227805762,3.47E-02
FBtr0070025,3.043871704,0.915047787,0.227718921,3.47E-02
FBtr0333544,3.043883751,0.881100513,0.22771802,3.47E-02
FBtr0071856,3.044057248,0.852221242,0.227705041,3.47E-02
FBtr0087586,3.044291519,0.641834636,0.227687518,3.47E-02
FBtr0301535,3.045465682,0.328620717,0.227599734,3.46E-02
FBtr0072833,3.045728821,0.943260245,0.227580071,3.46E-02
FBtr0100278,3.046111712,0.841986142,0.227551464,3.46E-02
FBtr0306336,3.04853433,0.871580554,0.227370633,3.45E-02
FBtr0343406,3.050626538,0.474394572,0.227214696,3.44E-02
FBtr0301068,3.051291029,0.828867308,0.227165214,3.44E-02
FBtr0299614,3.05285856,0.945397047,0.227048573,3.44E-02
FBtr0303457,3.053587032,0.942382629,0.226994408,3.43E-02
FBtr0088626,3.054114429,0.297939036,0.22695521,3.43E-02
FBtr0080394,3.054130728,0.332914227,0.226953999,3.43E-02
FBtr0089067,3.054384917,0.612999974,0.226935111,3.43E-02
FBtr0110812,3.058210462,0.923427592,0.226651236,3.42E-02
FBtr0085992,3.059458676,0.706213135,0.226558765,3.41E-02
FBtr0079988,3.060542891,0.916475674,0.226478506,3.41E-02
FBtr0085265,3.060789449,0.822041111,0.226460262,3.41E-02
FBtr0303459,3.061074766,0.907643176,0.226439154,3.41E-02
FBtr0333224,3.061591105,0.782012661,0.226400965,3.40E-02
FBtr0071731,3.062154744,0.603774763,0.226359292,3.40E-02
FBtr0077243,3.062183574,0.366516223,0.226357161,3.40E-02
FBtr0111192,3.063454529,0.797281224,0.226263251,3.40E-02
FBtr0329977,3.063900801,0.572413172,0.226230294,3.40E-02
FBtr0089925,3.064118875,0.873600468,0.226214194,3.40E-02
FBtr0088861,3.064147458,0.489202663,0.226212084,3.40E-02
FBtr0074368,3.064406091,0.384184086,0.226192991,3.39E-02
FBtr0300277,3.066976861,0.679754207,0.226003394,3.39E-02
FBtr0077662,3.070291648,0.82746907,0.225759394,3.37E-02
FBtr0333498,3.070436534,0.92243659,0.225748741,3.37E-02
FBtr0089904,3.072099676,0.223886438,0.225626527,3.37E-02
FBtr0302285,3.072719296,0.843897431,0.225581029,3.36E-02
FBtr0330617,3.073128519,0.694322873,0.22555099,3.36E-02
FBtr0087880,3.073478202,0.938533528,0.225525328,3.36E-02
FBtr0087007,3.074139833,0.926748987,0.22547679,3.36E-02
FBtr0078462,3.077392907,0.895195959,0.225238441,3.35E-02
FBtr0330672,3.077890471,0.898169529,0.225202029,3.35E-02
FBtr0072798,3.081506824,0.928808085,0.22493774,3.33E-02
FBtr0073558,3.084408996,0.730279611,0.224726092,3.32E-02
FBtr0301452,3.085399326,0.819828023,0.224653961,3.32E-02
FBtr0082031,3.087033695,0.898522471,0.224535023,3.31E-02
FBtr0079877,3.087455249,0.741718596,0.224504365,3.31E-02
FBtr0321284,3.088154746,0.815496253,0.224453513,3.31E-02
FBtr0087535,3.088341917,0.716307354,0.22443991,3.31E-02
FBtr0303885,3.088595381,0.210868037,0.224421491,3.31E-02
FBtr0073974,3.088941648,0.804410429,0.224396334,3.31E-02
FBtr0300617,3.090851467,0.796357176,0.22425768,3.30E-02
FBtr0084693,3.09095247,0.624600403,0.224250352,3.30E-02
FBtr0343791,3.092468312,0.413245982,0.224140431,3.30E-02
FBtr0299938,3.092468312,0.413245982,0.224140431,3.30E-02
FBtr0308576,3.094871099,0.831544409,0.223966414,3.29E-02
FBtr0301275,3.096968647,0.863535708,0.223814723,3.28E-02
FBtr0273245,3.097419647,0.735238874,0.223782135,3.28E-02
FBtr0331991,3.09783593,0.910032641,0.223752063,3.28E-02
FBtr0088437,3.098733851,0.939075288,0.223687226,3.27E-02
FBtr0343357,3.103106939,0.653848018,0.223371993,3.26E-02
FBtr0079431,3.103345574,0.785519056,0.223354816,3.26E-02
FBtr0078095,3.103718281,0.542307826,0.223327995,3.26E-02
FBtr0331232,3.104748951,0.90750863,0.223253858,3.25E-02
FBtr0330292,3.108851883,0.912516123,0.222959217,3.24E-02
FBtr0085415,3.108851883,0.912516123,0.222959217,3.24E-02
FBtr0302404,3.109004333,0.451987081,0.222948284,3.24E-02
FBtr0076775,3.109972886,0.904408393,0.22287885,3.24E-02
FBtr0073575,3.110370459,0.728228543,0.222850361,3.23E-02
FBtr0335504,3.11270723,0.741594345,0.222683063,3.23E-02
FBtr0070826,3.11337704,0.903726437,0.222635155,3.22E-02
FBtr0334455,3.115135137,0.915504315,0.222509506,3.22E-02
FBtr0078224,3.117307291,0.735335947,0.22235446,3.21E-02
FBtr0340120,3.118637698,0.717826124,0.222259604,3.21E-02
FBtr0085857,3.123560353,0.798560093,0.221909329,3.19E-02
FBtr0330114,3.123560353,0.798560093,0.221909329,3.19E-02
FBtr0114586,3.128058758,0.916506473,0.221590205,3.18E-02
FBtr0100485,3.128734828,0.801544582,0.221542323,3.17E-02
FBtr0081099,3.129591673,0.884342968,0.221481667,3.17E-02
FBtr0087538,3.131864457,0.844196586,0.221320938,3.16E-02
FBtr0306237,3.133812054,0.770211817,0.221183392,3.16E-02
FBtr0075939,3.13662756,0.478625837,0.220984853,3.15E-02
FBtr0071151,3.138541186,0.773049271,0.220850115,3.14E-02
FBtr0334093,3.139662173,0.836662594,0.220771262,3.14E-02
FBtr0073933,3.140252148,0.929150941,0.220729785,3.14E-02
FBtr0088900,3.144328941,0.910747331,0.220443597,3.12E-02
FBtr0077574,3.14521745,0.675911385,0.220381322,3.12E-02
FBtr0299743,3.145499264,0.615860045,0.220361578,3.12E-02
FBtr0073772,3.146804678,0.742542627,0.220270163,3.11E-02
FBtr0111024,3.147859097,0.859394696,0.220196381,3.11E-02
FBtr0336476,3.148887749,0.791203348,0.220124449,3.11E-02
FBtr0100581,3.149327203,0.591235279,0.220093733,3.11E-02
FBtr0307394,3.149660233,0.597163015,0.220070461,3.10E-02
FBtr0339689,3.149900991,0.374602902,0.220053641,3.10E-02
FBtr0071340,3.150481981,0.8893039,0.22001306,3.10E-02
FBtr0082652,3.153831863,0.797183273,0.21977937,3.09E-02
FBtr0073769,3.15471835,0.165762743,0.219717611,3.09E-02
FBtr0073560,3.154758935,0.753487586,0.219714785,3.09E-02
FBtr0301516,3.155347242,0.87088944,0.21967382,3.09E-02
FBtr0345683,3.155470537,0.22419813,0.219665236,3.09E-02
FBtr0339310,3.155733243,0.896735861,0.21964695,3.08E-02
FBtr0071166,3.156396396,0.90246179,0.219600802,3.08E-02
FBtr0081131,3.157944089,0.83579778,0.219493177,3.08E-02
FBtr0070937,3.158909695,0.629770455,0.219426083,3.07E-02
FBtr0086299,3.159651744,0.433071638,0.21937455,3.07E-02
FBtr0345287,3.164718005,0.52836627,0.219023363,3.06E-02
FBtr0310140,3.167807981,0.787657653,0.218809721,3.05E-02
FBtr0081612,3.171920873,0.703889479,0.218526,3.03E-02
FBtr0339446,3.175150644,0.732154592,0.218303715,3.02E-02
FBtr0084453,3.175747828,0.606358373,0.218262664,3.02E-02
FBtr0081439,3.177579266,0.837053439,0.218136865,3.02E-02
FBtr0083478,3.180246917,0.916133744,0.217953888,3.01E-02
FBtr0077243,3.184035413,0.230969742,0.217694558,2.99E-02
FBtr0073611,3.184707982,0.836938866,0.217648583,2.99E-02
FBtr0084808,3.186078879,0.921732537,0.217554934,2.99E-02
FBtr0084710,3.188118026,0.900797627,0.217415784,2.98E-02
FBtr0082338,3.188218856,0.958530643,0.217408908,2.98E-02
FBtr0084324,3.188779889,0.810161622,0.217370657,2.98E-02
FBtr0079590,3.190563001,0.473144456,0.217249175,2.97E-02
FBtr0071107,3.193048386,0.912548524,0.217080074,2.97E-02
FBtr0077203,3.193737458,0.858994309,0.217033238,2.96E-02
FBtr0070492,3.19964368,0.791506338,0.216632616,2.95E-02
FBtr0087976,3.199957524,0.839176929,0.216611369,2.95E-02
FBtr0331188,3.20019189,0.429212953,0.216595506,2.94E-02
FBtr0307894,3.20209643,0.594105709,0.216466679,2.94E-02
FBtr0305257,3.202265796,0.265305592,0.21645523,2.94E-02
FBtr0075548,3.202743242,0.902827473,0.216422962,2.94E-02
FBtr0089725,3.203718405,0.808705176,0.216357087,2.93E-02
FBtr0081092,3.206143585,0.565183965,0.216193431,2.93E-02
FBtr0083123,3.207383884,0.938595296,0.216109828,2.92E-02
FBtr0084112,3.208560917,0.504675066,0.21603055,2.92E-02
FBtr0078775,3.208736785,0.718412162,0.21601871,2.92E-02
FBtr0077081,3.20944018,0.504544174,0.215971366,2.92E-02
FBtr0331611,3.209774149,0.403372196,0.215948895,2.92E-02
FBtr0273248,3.211763921,0.758371223,0.215815109,2.91E-02
FBtr0079342,3.211864033,0.870570254,0.215808382,2.91E-02
FBtr0079323,3.212593405,0.275920736,0.215759386,2.91E-02
FBtr0086185,3.212849137,0.799751491,0.215742212,2.91E-02
FBtr0333721,3.214785199,0.4437635,0.215612284,2.90E-02
FBtr0084000,3.215607275,0.94840149,0.215557163,2.90E-02
FBtr0071239,3.218244109,0.846802009,0.215380548,2.89E-02
FBtr0110939,3.218667892,0.239163561,0.21535219,2.89E-02
FBtr0344236,3.218953596,0.435675729,0.215333076,2.89E-02
FBtr0332395,3.223011252,0.791655459,0.21506198,2.88E-02
FBtr0100639,3.223924298,0.271047945,0.215001072,2.87E-02
FBtr0074087,3.224159703,0.838140068,0.214985374,2.87E-02
FBtr0083251,3.225928835,0.770261059,0.214867474,2.87E-02
FBtr0112861,3.226915296,0.402890657,0.21480179,2.86E-02
FBtr0075671,3.227231752,0.518490307,0.214780727,2.86E-02
FBtr0305256,3.227622457,0.87094996,0.214754727,2.86E-02
FBtr0070625,3.229139837,0.534689181,0.214653814,2.86E-02
FBtr0305357,3.229272661,0.223937381,0.214644985,2.86E-02
FBtr0347104,3.22964275,0.815388261,0.214620388,2.86E-02
FBtr0078472,3.233456759,0.516545892,0.214367234,2.84E-02
FBtr0113220,3.234040543,0.584713162,0.214328538,2.84E-02
FBtr0100583,3.234988195,0.674053243,0.214265753,2.84E-02
FBtr0078458,3.236274842,0.844507638,0.214180567,2.84E-02
FBtr0074441,3.23840682,0.703765675,0.214039563,2.83E-02
FBtr0085769,3.238633841,0.795607205,0.214024559,2.83E-02
FBtr0072587,3.242414872,0.940097419,0.213774982,2.82E-02
FBtr0303870,3.245024207,0.27095811,0.213603085,2.81E-02
FBtr0331442,3.245318489,0.228799507,0.213583715,2.81E-02
FBtr0331378,3.24551494,0.892225136,0.213570787,2.81E-02
FBtr0308092,3.256576749,0.751588796,0.212845338,2.78E-02
FBtr0070950,3.257596908,0.926878427,0.212778683,2.77E-02
FBtr0075697,3.25762803,0.925887249,0.21277665,2.77E-02
FBtr0333698,3.257739382,0.901091017,0.212769378,2.77E-02
FBtr0075695,3.259319617,0.227113126,0.212666219,2.77E-02
FBtr0073475,3.259579277,0.780530733,0.212649278,2.77E-02
FBtr0300283,3.261767965,0.67799003,0.212506588,2.76E-02
FBtr0072346,3.261825671,0.789091564,0.212502828,2.76E-02
FBtr0333499,3.26539479,0.380221487,0.21227056,2.75E-02
FBtr0331179,3.26714146,0.852073457,0.212157076,2.75E-02
FBtr0074464,3.269161777,0.926142235,0.212025965,2.74E-02
FBtr0307342,3.272628099,0.87557098,0.21180139,2.73E-02
FBtr0085793,3.275488471,0.660654702,0.211616431,2.72E-02
